Var1,Var2,Var3,Var4
1298.1,23.2423385,10443.9224,449.403773
1298.2,29.1070262,13010.8053,447.148023
1298.3,40.1519981,17767.822,442.901846
1298.4,45.2649763,19958.7651,440.932409
1298.5,34.628609,15385.0672,445.011113
1298.6,19.7699786,8893.9399,450.712972
1298.7,7.5784348,3439.85265,455.392587
1298.8,1.60127498,732.087191,457.687166
1298.9,0.528270034,242,458.099049
1299,0.52827012,242,458.098974
1299.1,0.528270207,242,458.098899
1299.2,0.528270293,242,458.098824
1299.3,0.701741796,321.413861,458.032124
1299.4,3.55732773,1623.84436,456.935277
1299.5,5.16494792,2356.85403,456.317333
1299.6,6.03049864,2749.66691,455.984168
1299.7,7.91765225,3604.14216,455.258512
1299.8,11.7586895,5333.90168,453.78216
1299.9,20.0182771,9011.19585,450.608226
1300,32.9368522,14659.7558,445.643741
1300.1,44.7807994,19742.7963,441.090158
1300.2,44.7477829,19735.0974,441.096492
1300.3,33.7361755,15006.3887,445.319387
1300.4,23.838042,10700.8534,449.116191
1300.5,19.4920762,8786.1304,450.781971
1300.6,17.2913367,7808.8252,451.624448
1300.7,16.3764288,7401.70268,451.973387
1300.8,16.4306816,7425.84485,451.950229
1300.9,15.3184623,6929.3843,452.375072
1301,15.502933,7011.85326,452.302051
1301.1,20.0067066,9010.95382,450.570085
1301.2,24.6934374,11080.3242,448.767213
1301.3,29.329949,13107.6925,446.982964
1301.4,36.6535439,16273.7892,444.166028
1301.5,45.0834617,19872.1723,440.923147
1301.6,50.585386,22195.6927,438.803629
1301.7,51.9963381,22787.6319,438.254554
1301.8,51.9953889,22786.8517,438.247549
1301.9,51.9617672,22772.4051,438.253093
1302,51.9115363,22751.0104,438.265021
1302.1,51.9054761,22748.0934,438.259991
1302.2,52.7884047,23116.5906,437.913527
1302.3,53.9327204,23593.6669,437.466547
1302.4,54.2768561,23736.72,437.326731
1302.5,54.2490005,23724.7011,437.329737
1302.6,54.2487505,23724.1799,437.322145
1302.7,54.2559963,23726.7805,437.311673
1302.8,54.2523577,23724.8479,437.305381
1302.9,54.2376222,23718.294,437.303351
1303,54.2131536,23707.6865,437.305062
1303.1,54.1859152,23695.9255,437.30784
1303.2,54.1819888,23693.8741,437.301668
1303.3,54.1908397,23697.1442,437.29059
1303.4,54.1955988,23698.7101,437.281082
1303.5,54.1944223,23697.8038,437.273852
1303.6,54.1879169,23694.6784,437.26867
1303.7,54.1766411,23689.5664,437.265321
1303.8,54.1611077,23682.6814,437.263608
1303.9,54.1419702,23674.2956,437.263282
1304,51.3782041,22518.3317,438.317091
1304.1,18.1393789,7967.85078,451.075874
1304.2,0.52857228,242,457.8371
1304.3,0.528572366,242,457.837026
1304.4,0.528572453,242,457.836951
1304.5,0.528572539,242,457.836876
1304.6,0.528572626,242,457.836801
1304.7,0.528572712,242,457.836726
1304.8,0.528572799,242,457.836651
1304.9,0.528572886,242,457.836576
1305,0.528572972,242,457.836501
1305.1,0.528573059,242,457.836426
1305.2,0.528573145,242,457.836351
1305.3,0.528573232,242,457.836276
1305.4,0.528573318,242,457.836201
1305.5,1.75983596,804.560843,457.363234
1305.6,3.87292832,1767.75495,456.551407
1305.7,5.71101425,2603.10387,455.844903
1305.8,7.54846404,3435.25803,455.138383
1305.9,10.1577671,4612.21941,454.135156
1306,14.5839643,6595.86039,452.433743
1306.1,23.0382075,10339.1527,449.184647
1306.2,32.0930099,14297.7519,445.703696
1306.3,26.1837383,11712.5886,447.968727
1306.4,7.92310596,3567.04537,454.978393
1306.5,0.528595156,242,457.817286
1306.6,0.528595243,242,457.817211
1306.7,0.52859533,242,457.817136
1306.8,0.528595416,242,457.817061
1306.9,0.528595503,242,457.816986
1307,0.528595589,242,457.816911
1307.1,0.528595676,242,457.816836
1307.2,0.528595762,242,457.816761
1307.3,0.528595849,242,457.816687
1307.4,1.9974696,912.887598,457.25246
1307.5,4.75089895,2166.53362,456.194665
1307.6,8.10355202,3685.25099,454.906335
1307.7,11.9478081,5416.05834,453.42872
1307.8,16.4468342,7427.01238,451.699082
1307.9,21.8916026,9839.59644,449.605574
1308,28.5664154,12765.7854,447.03887
1308.1,35.0902765,15595.2826,444.529196
1308.2,37.6164926,16684.9224,443.553977
1308.3,35.1113112,15605.8267,444.510813
1308.4,32.0731025,14293.5985,445.672724
1308.5,30.8471776,13762.1016,446.139021
1308.6,30.3540651,13547.7315,446.324039
1308.7,28.5767291,12773.3105,447.00236
1308.8,25.1199555,11260.5348,448.325956
1308.9,21.5711212,9699.25525,449.685399
1309,13.4589919,6083.96555,452.797975
1309.1,3.77135393,1714.41801,456.516807
1309.2,0.528659348,242,457.761697
1309.3,0.528659434,242,457.761622
1309.4,0.528659521,242,457.761547
1309.5,0.528659608,242,457.761472
1309.6,0.528659694,242,457.761397
1309.7,0.528659781,242,457.761322
1309.8,3.1950146,1457.76532,456.737178
1309.9,10.0222331,4545.14378,454.114589
1310,21.272833,9553.71872,449.792141
1310.1,36.6094035,16226.2638,443.898796
1310.2,17.9903076,7985.57744,451.04466
1310.3,1.88853482,862.209633,457.226332
1310.4,0.528674766,242,457.748347
1310.5,0.528674852,242,457.748272
1310.6,0.528674939,242,457.748197
1310.7,2.50989069,1146.15054,456.987195
1310.8,6.60454384,3005.89,455.414202
1310.9,12.5357718,5676.51227,453.135254
1311,20.7500132,9329.77365,449.978627
1311.1,29.7558855,13279.4176,446.516793
1311.2,33.4906168,14905.8805,445.078174
1311.3,21.3502178,9568.98741,449.736201
1311.4,5.4969476,2488.56702,455.821954
1311.5,1.3459182,615.501314,457.415465
1311.6,4.69359404,2139.10027,456.129529
1311.7,9.02338673,4099.23968,454.465917
1311.8,13.0192884,5895.50806,452.929928
1311.9,17.4900013,7889.6406,451.211013
1312,24.0478695,10785.0311,448.689848
1312.1,32.6533668,14535.7238,445.381319
1312.2,41.6264334,18389.0772,441.930397
1312.3,47.0439657,20690.9021,439.843781
1312.4,43.7563884,19296.5431,441.099777
1312.5,38.1289083,16898.7768,443.254926
1312.6,33.4593309,14888.9951,445.042971
1312.7,30.7359175,13710.557,446.084213
1312.8,30.8805879,13773.3716,446.024293
1312.9,33.3814829,14855.8119,445.059395
1313,37.4425892,16603.7949,443.494911
1313.1,41.9310699,18521.9387,441.76571
1313.2,47.4081189,20840.0537,439.656192
1313.3,50.9294888,22321.8412,438.297018
1313.4,51.9770381,22760.075,437.887466
1313.5,52.0812245,22803.2472,437.840085
1313.6,50.7927518,22263.5295,438.327568
1313.7,44.2810904,19512.854,440.821309
1313.8,38.8280654,17196.2637,442.909381
1313.9,35.9748215,15972.2556,443.999726
1314,51.9638721,22752.6596,437.855355
1314.1,51.9509871,22746.8924,437.85294
1314.2,52.2769704,22882.4689,437.720376
1314.3,54.1763378,23674.1626,436.983475
1314.4,54.3307415,23737.9971,436.916495
1314.5,54.2749107,23714.3486,436.930238
1314.6,52.9107507,23142.1733,437.44648
1314.7,44.0251823,19403.1562,440.851669
1314.8,33.8963386,15072.9754,444.735623
1314.9,27.8067756,12430.7778,447.069643
1315,24.3378113,10913.022,448.39803
1315.1,26.6872549,11932.3241,447.492227
1315.2,41.2692063,18226.4546,441.887943
1315.3,53.7900858,23510.1895,437.073188
1315.4,46.5926981,20357.2136,439.829872
1315.5,0.52894439,242,457.515014
1315.6,0.528944477,242,457.514939
1315.7,0.528944563,242,457.514864
1315.8,1.20060922,547.946134,457.256822
1315.9,6.71878121,3052.88441,455.137283
1316,15.9707814,7211.86898,451.582907
1316.1,18.6321671,8393.94599,450.558483
1316.2,19.7193041,8859.18579,450.138304
1316.3,2.90658179,1326.76291,456.592786
1316.4,0.52895533,242,457.505552
1316.5,0.528955417,242,457.505477
1316.6,0.528955503,242,457.505402
1316.7,0.52895559,242,457.505327
1316.8,0.528955677,242,457.505252
1316.9,0.528955764,242,457.505177
1317,0.52895585,242,457.505102
1317.1,0.528955937,242,457.505027
1317.2,0.528956024,242,457.504952
1317.3,0.52895611,242,457.504877
1317.4,0.528956197,242,457.504802
1317.5,0.528956284,242,457.504727
1317.6,0.528956371,242,457.504652
1317.7,0.528956457,242,457.504577
1317.8,0.596809489,273.016851,457.478441
1317.9,1.33010042,607.872688,457.196721
1318,3.53548055,1613.27194,456.34951
1318.1,5.25024792,2392.37531,455.690417
1318.2,7.03132125,3198.80986,455.005614
1318.3,10.4778414,4752.44713,453.68091
1318.4,15.7030648,7090.39406,451.672569
1318.5,23.1264037,10374.4177,448.819255
1318.6,34.0795955,15143.0852,444.609176
1318.7,45.1019426,19859.9411,440.370983
1318.8,38.194395,16913.0947,443.017579
1318.9,26.2449626,11745.0986,447.601594
1319,20.2574691,9113.74397,449.897497
1319.1,19.9053465,8957.5358,450.029866
1319.2,23.3466534,10474.4719,448.705339
1319.3,28.0862051,12551.0763,446.881706
1319.4,29.6000895,13210.3999,446.296287
1319.5,30.3026637,13515.4402,446.022253
1319.6,32.8298983,14609.8259,445.047321
1319.7,37.6227044,16673.0468,443.201891
1319.8,42.5652764,18783.8276,441.298261
1319.9,44.4989172,19603.6363,440.549573
1320,47.414275,20834.0945,439.423562
1320.1,51.2108558,22428.1883,437.958686
1320.2,52.0906472,22795.5718,437.613526
1320.3,52.0687011,22786.0223,437.614572
1320.4,52.0771153,22789.152,437.603961
1320.5,52.0516966,22778.1525,437.606343
1320.6,52.0025368,22757.2381,437.617847
1320.7,51.973335,22744.6587,437.621692
1320.8,52.2526329,22860.737,437.507056
1320.9,53.8980554,23546.3042,436.867691
1321,54.3665554,23740.7936,436.680115
1321.1,54.3330569,23726.446,436.685276
1321.2,54.3244504,23722.4488,436.680881
1321.3,46.9755161,20520.6326,439.495693
1321.4,2.45272821,1119.65205,456.588941
1321.5,0.529161408,242,457.327379
1321.6,0.529161495,242,457.327304
1321.7,0.529161582,242,457.327229
1321.8,0.529161669,242,457.327154
1321.9,0.529161756,242,457.327079
1322,0.529161843,242,457.327004
1322.1,0.529161929,242,457.326929
1322.2,0.529162016,242,457.326854
1322.3,0.529162103,242,457.326779
1322.4,0.52916219,242,457.326704
1322.5,0.529162277,242,457.326629
1322.6,0.529162363,242,457.326554
1322.7,0.52916245,242,457.326479
1322.8,0.529162537,242,457.326404
1322.9,0.584675607,267.367971,457.305008
1323,0.910653009,416.331968,457.179726
1323.1,0.818033685,374.012079,457.21517
1323.2,0.529163003,242,457.326001
1323.3,0.761578331,348.096924,457.236662
1323.4,2.56924664,1172.57833,456.542281
1323.5,5.51469338,2510.93616,455.410657
1323.6,8.77802828,3986.17349,454.156523
1323.7,11.7675728,5330.40174,453.007082
1323.8,14.6897079,6637.56743,451.883107
1323.9,17.6992923,7977.27911,450.725132
1324,19.8621066,8935.66672,449.891949
1324.1,21.5622668,9686.4055,449.236152
1324.2,23.2262658,10419.1,448.594003
1324.3,24.370765,10921.733,448.151142
1324.4,25.3163878,11336.2827,447.784502
1324.5,25.5165908,11423.8789,447.704022
1324.6,25.3202823,11337.8051,447.775802
1324.7,25.2290712,11297.6838,447.807245
1324.8,27.5948764,12328.2793,446.895032
1324.9,35.6648909,15827.3467,443.791664
1325,32.8793423,14559.6852,444.856457
1325.1,0.529220244,242,457.276536
1325.2,0.52922033,242,457.276461
1325.3,0.529220417,242,457.276386
1325.4,0.529220504,242,457.276311
1325.5,0.529220591,242,457.276236
1325.6,0.529220678,242,457.276161
1325.7,0.529220765,242,457.276086
1325.8,0.529220851,242,457.276011
1325.9,0.529220938,242,457.275936
1326,0.538886579,246.417608,457.272149
1326.1,0.796317663,363.963385,457.173201
1326.2,2.21265668,1010.25286,456.629113
1326.3,3.95476919,1802.79391,455.959705
1326.4,7.21789084,3280.898,454.705875
1326.5,11.8956929,5387.09117,452.908244
1326.6,15.3594054,6935.3879,451.576247
1326.7,18.8359099,8480.00043,450.238846
1326.8,22.4887143,10093.2178,448.833241
1326.9,25.3983176,11371.036,447.71256
1327,26.9795211,12062.4132,447.101666
1327.1,28.8108425,12860.9272,446.394485
1327.2,30.707569,13683.6185,445.661924
1327.3,36.3710383,16128.7679,443.482399
1327.4,41.1221284,18161.0619,441.652488
1327.5,44.6033031,19638.9755,440.309643
1327.6,47.0213652,20659.7855,439.374614
1327.7,49.0053167,21493.9448,438.605972
1327.8,50.2529668,22016.7767,438.11984
1327.9,51.1104198,22375.2914,437.783395
1328,51.3404937,22471.0928,437.687787
1328.1,51.7911046,22658.9935,437.507444
1328.2,51.7121875,22625.6548,437.530413
1328.3,51.7781399,22652.807,437.497754
1328.4,52.2080109,22831.8846,437.325314
1328.5,52.1389728,22802.6893,437.344431
1328.6,52.1063623,22788.6949,437.349566
1328.7,52.1037339,22787.2132,437.34319
1328.8,52.0668956,22771.4543,437.349954
1328.9,52.0166526,22750.1006,437.361872
1329,52.0129637,22748.1774,437.355916
1329.1,52.3663382,22894.9627,437.212824
1329.2,54.4163664,23748.2843,436.418046
1329.3,54.3881119,23736.1242,436.421185
1329.4,54.3571593,23722.8431,436.425365
1329.5,54.3623029,23724.5617,436.415686
1329.6,54.3695895,23727.1706,436.405182
1329.7,54.3645267,23724.648,436.399421
1329.8,54.3489044,23717.7377,436.397716
1329.9,54.3238481,23706.9076,436.399637
1330,53.7196491,23454.5245,436.623993
1330.1,43.2318728,18936.1063,440.644429
1330.2,0.970879246,443.552683,456.869518
1330.3,0.529495407,242,457.038903
1330.4,0.529495494,242,457.038828
1330.5,0.529495581,242,457.038753
1330.6,0.529495668,242,457.038678
1330.7,0.529495755,242,457.038603
1330.8,0.529495842,242,457.038527
1330.9,0.529495929,242,457.038452
1331,0.529496016,242,457.038377
1331.1,0.529496103,242,457.038302
1331.2,0.52949619,242,457.038227
1331.3,0.529496277,242,457.038152
1331.4,0.529496364,242,457.038077
1331.5,0.529496451,242,457.038002
1331.6,0.529496538,242,457.037927
1331.7,0.529496625,242,457.037852
1331.8,0.758877177,346.647305,456.949678
1331.9,2.66189604,1213.76972,456.218677
1332,6.27816191,2855.00285,454.829397
1332.1,9.72616583,4409.78504,453.504229
1332.2,14.9693124,6755.43031,451.489111
1332.3,23.4439554,10502.6481,448.232126
1332.4,34.4714343,15299.1669,443.99347
1332.5,45.0138397,19801.4012,439.939554
1332.6,50.4402471,22085.1854,437.849049
1332.7,49.0973162,21521.1735,438.357681
1332.8,44.6398542,19643.8253,440.062704
1332.9,41.8715384,18470.3474,441.119606
1333,42.6912679,18817.7953,440.798838
1333.1,45.9591567,20200.015,439.537686
1333.2,49.6924468,21769.9471,438.097325
1333.3,51.4796928,22517.3856,437.403853
1333.4,52.1592499,22800.6628,437.135559
1333.5,52.1502489,22796.5229,437.131623
1333.6,52.1332575,22789.0504,437.130758
1333.7,52.1282055,22786.5579,437.125309
1333.8,52.0910969,22770.6943,437.132174
1333.9,52.0381386,22748.2189,437.145131
1334,52.0395063,22748.4056,437.13723
1334.1,52.3221648,22865.7286,437.021294
1334.2,54.0184434,23571.6062,436.362387
1334.3,54.4140518,23735.5612,436.20279
1334.4,54.3828551,23722.1853,436.207059
1334.5,54.390114,23724.7808,436.196564
1334.6,54.1905512,23641.3709,436.265501
1334.7,50.5525546,22111.3418,437.65507
1334.8,31.0702745,13770.699,445.130481
1334.9,0.529707601,242,456.855819
1335,0.529707688,242,456.855744
1335.1,0.529707775,242,456.855669
1335.2,0.529707862,242,456.855594
1335.3,0.529707949,242,456.855519
1335.4,0.529708036,242,456.855444
1335.5,0.529708123,242,456.855369
1335.6,0.52970821,242,456.855294
1335.7,0.529708298,242,456.855218
1335.8,0.529708385,242,456.855143
1335.9,0.529708472,242,456.855068
1336,0.529708559,242,456.854993
1336.1,0.529708646,242,456.854918
1336.2,0.529708733,242,456.854843
1336.3,0.52970882,242,456.854768
1336.4,0.529708907,242,456.854693
1336.5,0.626924904,286.368324,456.81728
1336.6,1.7471299,796.703644,456.386953
1336.7,5.70018791,2591.59973,454.868451
1336.8,11.9336706,5391.8743,452.473544
1336.9,24.3241429,10886.0215,447.713033
1337,33.2113756,14754.3084,444.296259
1337.1,38.3162,16947.9462,442.330937
1337.2,41.8799081,18465.7896,440.95679
1337.3,47.0030961,20633.2265,438.983188
1337.4,48.5183217,21268.7284,438.394572
1337.5,42.3887614,18678.1443,440.741881
1337.6,32.0956777,14263.0926,444.689147
1337.7,17.145704,7705.41527,450.426447
1337.8,0.605203066,276.442321,456.776742
1337.9,0.529765801,242,456.805629
1338,0.529765888,242,456.805554
1338.1,0.529765975,242,456.805479
1338.2,0.529766062,242,456.805404
1338.3,0.529766149,242,456.805329
1338.4,0.759342678,346.683187,456.71708
1338.5,2.8188056,1284.09776,455.925993
1338.6,8.71390175,3945.62836,453.661459
1338.7,22.2469767,9960.35116,448.462564
1338.8,35.8678278,15883.4522,443.228039
1338.9,18.0557001,8106.58608,450.064074
1339,0.529780783,242,456.79271
1339.1,0.529780871,242,456.792635
1339.2,0.529780958,242,456.79256
1339.3,0.603686274,275.729614,456.7641
1339.4,1.33998079,611.478764,456.481225
1339.5,3.51122983,1599.48451,455.647122
1339.6,7.2592597,3293.56676,454.207115
1339.7,16.4088407,7389.38502,450.691999
1339.8,27.0704691,12087.1302,446.594853
1339.9,30.890721,13737.9569,445.123768
1340,14.6940275,6619.17788,451.340068
1340.1,0.529797782,242,456.778054
1340.2,0.52979787,242,456.777979
1340.3,0.582675321,266.134926,456.757595
1340.4,1.25141557,570.987544,456.500669
1340.5,3.72037944,1694.52822,455.552234
1340.6,6.83072877,3101.51299,454.357112
1340.7,14.1090166,6365.31765,451.560766
1340.8,24.5672011,10992.687,447.542082
1340.9,29.0072277,12927.9979,445.833316
1341,17.8350322,8008.76238,450.120119
1341.1,0.529814058,242,456.764022
1341.2,0.586784363,268.001612,456.742066
1341.3,1.35383268,617.536889,456.447382
1341.4,4.76664351,2167.76285,455.136429
1341.5,10.9539171,4957.10422,452.759402
1341.6,18.219614,8195.1205,449.967307
1341.7,26.1529416,11686.0752,446.917765
1341.8,32.9880412,14653.6455,444.288895
1341.9,39.7563639,17559.3531,441.684704
1342,41.7268716,18397.4777,440.922255
1342.1,37.4775129,16584.6625,442.548396
1342.2,33.3037041,14791.4877,444.146123
1342.3,31.419141,13977.2825,444.865209
1342.4,31.2504944,13904.117,444.925528
1342.5,30.3612916,13518.6052,445.262616
1342.6,28.864362,12868.692,445.83324
1342.7,29.0629784,12954.8289,445.752866
1342.8,31.121808,13845.7415,444.958011
1342.9,38.3301421,16944.4481,442.185089
1343,47.5009698,20835.439,438.657409
1343.1,51.7097453,22598.8836,437.034208
1343.2,49.5151071,21676.9305,437.869776
1343.3,40.3558107,17809.9217,441.380577
1343.4,33.7897223,14998.575,443.896701
1343.5,30.9703204,13780.9399,444.974762
1343.6,32.9026199,14614.4704,444.228233
1343.7,39.9239914,17620.701,441.526865
1343.8,50.5157201,22098.0881,437.453233
1343.9,52.1669628,22787.1378,436.811663
1344,52.1320674,22772.1131,436.815848
1344.1,52.0806609,22750.1092,436.82451
1344.2,52.0775957,22748.2549,436.814616
1344.3,52.4316437,22894.9236,436.667552
1344.4,54.4851412,23748.3102,435.867644
1344.5,54.457953,23736.3976,435.866504
1344.6,54.4227053,23721.141,435.868466
1344.7,54.4318752,23724.3164,435.853374
1344.8,54.4401157,23727.1058,435.838637
1344.9,54.4362965,23724.8911,435.82853
1345,54.4212972,23718.0377,435.822719
1345.1,54.3967671,23707.2301,435.820572
1345.2,54.3687107,23694.9598,435.819784
1345.3,54.3662228,23693.299,435.809181
1345.4,54.3777466,23697.452,435.793197
1345.5,54.3826853,23698.8724,435.77974
1345.6,54.3816974,23697.8338,435.768558
1345.7,54.3753901,23694.5884,435.759419
1345.8,54.3643222,23689.3681,435.752111
1345.9,54.417946,23710.9743,435.719956
1346,53.6514698,23389.074,436.002796
1346.1,46.0351076,20204.6973,438.916882
1346.2,42.2492062,18604.9099,440.361284
1346.3,43.1429124,18980.0593,440.009024
1346.4,51.183316,22360.4247,436.911483
1346.5,56.9750359,24765.6787,434.675966
1346.6,56.3230873,24494.73,434.914271
1346.7,44.9842932,19633.3729,439.257599
1346.8,1.82429662,827.699408,455.826062
1346.9,12.3385508,5557.03471,451.787083
1347,30.5682374,13589.0945,444.782323
1347.1,43.2671673,19022.3959,439.898085
1347.2,56.3298502,24496.2139,434.871428
1347.3,56.9848998,24766.0844,434.607844
1347.4,56.9878208,24766.5996,434.594608
1347.5,49.8267984,21672.6668,437.333086
1347.6,5.91912028,2686.53557,454.187709
1347.7,0.530403646,242,456.256291
1347.8,0.530403777,242,456.256178
1347.9,0.530403908,242,456.256065
1348,0.530404039,242,456.255952
1348.1,0.53040417,242,456.255839
1348.2,0.530404302,242,456.255727
1348.3,0.530404433,242,456.255614
1348.4,0.530404564,242,456.255501
1348.5,0.530404695,242,456.255388
1348.6,0.530404826,242,456.255275
1348.7,0.530404957,242,456.255163
1348.8,0.530405088,242,456.25505
1348.9,0.53040522,242,456.254937
1349,0.530405351,242,456.254824
1349.1,0.530405482,242,456.254711
1349.2,0.530405613,242,456.254599
1349.3,0.530405744,242,456.254486
1349.4,0.530405875,242,456.254373
1349.5,0.530406006,242,456.25426
1349.6,0.530406138,242,456.254147
1349.7,0.530406269,242,456.254034
1349.8,0.5304064,242,456.253922
1349.9,0.530406531,242,456.253809
1350,0.530406662,242,456.253696
1350.1,0.530406793,242,456.253583
1350.2,0.897029141,408.836241,456.112649
1350.3,3.60886298,1641.68788,455.070825
1350.4,7.13097141,3234.95775,453.717194
1350.5,10.3019917,4661.23043,452.497669
1350.6,13.1661858,5942.82817,451.395324
1350.7,15.6689934,7057.66248,450.431181
1350.8,17.3562054,7806.37017,449.779781
1350.9,18.7869995,8439.53969,449.226514
1351,20.054737,8999.21177,448.735574
1351.1,21.2898366,9543.16635,448.256901
1351.2,23.0974299,10337.2565,447.558067
1351.3,25.0914477,11210.329,446.787242
1351.4,27.2636099,12157.8276,445.947567
1351.5,30.0452474,13365.56,444.873326
1351.6,34.2033266,15160.1757,443.269795
1351.7,39.3009807,17341.7825,441.304482
1351.8,44.4185192,19514.1325,439.330448
1351.9,41.9626561,18474.3476,440.264318
1352,40.2082134,17728.4738,440.929289
1352.1,43.9008393,19292.6824,439.50238
1352.2,46.8118375,20507.3793,438.374915
1352.3,27.6327604,12270.0754,445.731767
1352.4,0.587188127,267.824678,456.114267
1352.5,0.920829814,419.534076,455.985989
1352.6,5.3493278,2420.09277,454.284779
1352.7,18.4507673,8288.24732,449.251296
1352.8,19.5689517,8769.8568,448.817872
1352.9,4.60699881,2093.09841,454.560692
1353,0.530555735,242,456.1255
1353.1,0.530555866,242,456.125387
1353.2,1.51529311,688.353319,455.747031
1353.3,8.97623665,4059.64365,452.880913
1353.4,19.85986,8905.23066,448.698537
1353.5,30.986596,13765.4586,444.420465
1353.6,39.6420238,17484.512,441.089274
1353.7,34.1712151,15140.7417,443.182218
1353.8,26.8286712,11965.4305,445.995271
1353.9,26.1887964,11686.3604,446.235347
1354,27.4312622,12225.5234,445.752541
1354.1,33.8889905,15020.2585,443.266255
1354.2,39.365859,17365.8724,441.155351
1354.3,43.248122,19012.5649,439.65578
1354.4,48.8564879,21373.9112,437.492377
1354.5,51.5087944,22481.682,436.463223
1354.6,51.7972081,22601.2266,436.341491
1354.7,49.8362898,21779.7703,437.083681
1354.8,41.9813518,18472.5015,440.090217
1354.9,34.5413201,15299.1502,442.939055
1355,31.4765551,13978.983,444.108907
1355.1,31.4056601,13947.103,444.129447
1355.2,37.6022767,16600.3093,441.742611
1355.3,43.6702939,19089.5758,439.403853
1355.4,3.72047047,1691.19474,454.739548
1355.5,0.530743712,242,455.963951
1355.6,0.846028456,385.42659,455.842736
1355.7,4.46626353,2022.82341,454.452001
1355.8,17.4341771,7820.56632,449.469994
1355.9,35.7143749,15785.0592,442.444749
1356,49.9374981,21813.3459,436.973965
1356.1,33.2625922,14679.0944,443.368285
1356.2,1.95273887,884.588507,455.387525
1356.3,13.0549708,5874.24137,451.122673
1356.4,31.0757146,13787.783,444.198016
1356.5,47.6307381,20852.9779,437.832521
1356.6,49.8237935,21759.6248,436.980029
1356.7,34.0305739,15068.7115,443.035712
1356.8,24.1387979,10781.7778,446.827971
1356.9,34.7358592,15363.9698,442.752441
1357,50.5336531,22066.7021,436.677024
1357.1,51.9510896,22656.8473,436.121835
1357.2,49.0508812,21442.2544,437.224779
1357.3,41.829003,18403.1224,439.98832
1357.4,47.27813,20699.018,437.886383
1357.5,54.5887183,23749.8203,435.068289
1357.6,54.5644446,23739.1351,435.066008
1357.7,54.5301313,23724.2927,435.067588
1357.8,54.5290768,23723.2238,435.0564
1357.9,54.5398555,23727.0551,435.040668
1358,54.5379306,23725.6257,435.029812
1358.1,54.5249014,23719.5983,435.023223
1358.2,54.5021509,23709.5458,435.02037
1358.3,54.4740418,23697.2748,435.01958
1358.4,54.4633394,23692.2122,435.01211
1358.5,54.4762506,23696.9278,434.995572
1358.6,54.4824074,23698.8462,434.981626
1358.7,54.4824312,23698.225,434.970034
1358.8,54.4770235,23695.355,434.960529
1358.9,54.4667727,23690.4799,434.952885
1359,54.4521923,23683.8126,434.946906
1359.1,54.4340778,23675.6823,434.942288
1359.2,54.7956175,23824.3544,434.791846
1359.3,57.066803,24761.7321,433.90782
1359.4,57.0753785,24764.5726,433.892394
1359.5,57.0809186,24766.1624,433.878133
1359.6,57.083702,24766.6163,433.864929
1359.7,54.676675,23758.8337,434.777347
1359.8,34.5528021,15215.4695,442.49543
1359.9,0.531219008,242,455.555988
1360,0.531219139,242,455.555875
1360.1,0.531219271,242,455.555762
1360.2,0.531219403,242,455.555649
1360.3,0.531219535,242,455.555536
1360.4,0.531219666,242,455.555423
1360.5,0.531219798,242,455.55531
1360.6,0.53121993,242,455.555197
1360.7,0.531220062,242,455.555084
1360.8,0.531220193,242,455.554971
1360.9,0.531220325,242,455.554858
1361,0.531220457,242,455.554745
1361.1,0.531220589,242,455.554632
1361.2,0.53122072,242,455.554519
1361.3,0.531220852,242,455.554407
1361.4,0.531220984,242,455.554294
1361.5,0.531221116,242,455.554181
1361.6,0.531221247,242,455.554068
1361.7,0.531221379,242,455.553955
1361.8,0.531221511,242,455.553842
1361.9,0.980296775,445.943505,455.381236
1362,4.15224759,1885.27509,454.162661
1362.1,7.93405401,3589.82564,452.709163
1362.2,15.3121299,6881.06747,449.873511
1362.3,28.0671931,12480.1919,444.970956
1362.4,40.1574166,17681.9406,440.321058
1362.5,36.0669297,15856.6689,441.883702
1362.6,0.531254549,242,455.525511
1362.7,0.841355876,382.936897,455.406287
1362.8,3.40557328,1546.42791,454.421176
1362.9,8.04399746,3640.61149,452.638804
1363,10.7675357,4862.44552,451.590965
1363.1,11.9882207,5408.08396,451.119803
1363.2,13.0887396,5898.79498,450.694539
1363.3,15.39259,6923.29017,449.806833
1363.4,18.1108974,8127.32901,448.759441
1363.5,19.6189216,8792.62648,448.17635
1363.6,21.4719145,9607.1448,447.460432
1363.7,25.7528765,11478.5824,445.811523
1363.8,33.7130357,14917.9812,442.748501
1363.9,45.2585058,19837.0874,438.306646
1364,43.332121,19010.8808,439.036961
1364.1,26.8067475,11930.081,445.375249
1364.2,13.3233333,5996.70941,450.548614
1364.3,3.1223501,1418.56676,454.464044
1364.4,0.531332588,242,455.458606
1364.5,0.53133272,242,455.458493
1364.6,0.531332852,242,455.45838
1364.7,0.531332984,242,455.458267
1364.8,0.570071324,259.631685,455.443275
1364.9,1.41891704,644.897437,455.117106
1365,5.13635082,2330.30477,453.688915
1365.1,5.42109394,2458.81313,453.578451
1365.2,6.8453669,3100.92257,453.030227
1365.3,9.44349391,4267.68065,452.030815
1365.4,14.9979376,6742.53306,449.89531
1365.5,25.8804963,11525.3396,445.712062
1365.6,39.8189079,17529.1883,440.352729
1365.7,47.9676902,20970.544,437.214265
1365.8,40.9366045,17999.0387,439.904752
